frame,tracklet_id,l,t,w,h,probability_of_detection
37871,109,355.85,218.20,236.72,532.94,0.89
37872,91,952.31,319.80,237.62,391.51,0.90
37872,101,396.46,279.33,365.66,456.89,0.85
37872,109,356.66,219.11,235.71,529.21,0.88
37873,91,953.95,318.69,237.56,389.18,0.90
37873,101,390.65,278.44,372.71,464.73,0.86
37873,109,354.31,218.93,237.94,534.62,0.87
37874,91,949.52,317.98,240.53,390.44,0.90
37874,101,386.73,278.03,378.06,470.45,0.86
37874,109,354.04,219.22,237.98,534.98,0.87
37875,91,951.13,316.96,239.60,385.02,0.90
37875,101,384.19,275.57,377.66,467.85,0.88
37875,109,355.16,218.69,234.20,525.97,0.87
37876,91,954.23,317.18,240.63,384.21,0.90
37876,101,382.67,274.78,377.39,464.96,0.88
37876,109,355.08,218.28,231.54,520.06,0.86
37877,91,961.52,316.51,236.82,376.22,0.90
37877,101,380.38,273.52,381.09,468.02,0.88
37877,109,354.77,217.48,231.10,519.01,0.86
37878,91,967.01,315.62,238.02,378.89,0.89
37878,101,381.36,272.97,379.58,464.39,0.88
37878,109,353.79,217.32,231.34,519.44,0.87
37879,91,975.71,314.31,234.03,373.77,0.89
37879,101,382.43,272.58,377.74,460.10,0.88
37879,109,352.56,217.83,230.49,517.74,0.87
37880,91,979.27,313.17,236.36,380.21,0.90
37880,101,381.05,272.47,379.38,460.31,0.88
37880,109,352.33,218.05,229.26,515.36,0.87
37881,91,984.70,311.89,230.66,371.51,0.87
37881,101,381.35,271.57,380.23,459.97,0.88
37881,109,351.12,217.58,230.65,519.54,0.87
37882,91,988.02,311.89,225.77,362.35,0.88
37882,101,382.37,271.37,379.03,457.08,0.88
37882,109,350.05,217.98,231.55,523.26,0.87
37883,91,985.76,311.59,234.39,378.38,0.89
37883,101,377.96,270.21,387.12,466.54,0.87
37883,109,349.31,217.70,233.48,529.58,0.87
37884,91,987.49,311.05,234.99,380.68,0.88
37884,101,378.16,269.47,391.60,472.64,0.86
37884,109,350.22,218.82,232.75,528.98,0.87
37885,91,987.27,310.66,236.83,384.92,0.89
37885,101,376.18,268.77,395.26,478.05,0.86
37885,109,349.54,217.70,234.11,533.40,0.87
37886,91,987.67,310.31,238.18,388.07,0.88
37886,101,376.23,267.32,394.83,477.75,0.86
37886,109,349.78,216.06,233.22,531.83,0.87
37887,91,988.70,309.54,237.69,387.70,0.88
37887,101,380.35,266.35,390.95,472.70,0.85
37887,109,349.44,215.56,233.31,531.98,0.87
37888,91,988.07,308.72,239.39,391.20,0.88
37888,101,377.29,265.79,389.82,470.51,0.86
37888,109,348.95,213.82,231.86,528.22,0.87
37889,91,988.51,308.43,239.46,391.61,0.89
37889,101,379.87,265.39,387.74,467.66,0.86
37889,109,349.47,212.40,231.27,526.22,0.87
37890,91,987.68,308.35,241.35,395.28,0.89
37890,101,374.29,264.38,393.39,473.73,0.86
37890,109,349.92,214.01,232.81,529.60,0.87
37891,91,987.25,308.34,242.21,397.08,0.89
37891,101,379.00,265.14,394.81,477.56,0.83
37891,109,348.58,213.52,236.41,538.66,0.86
37892,91,988.01,308.47,239.70,392.29,0.89
37892,101,375.49,263.79,394.44,476.66,0.84
37892,109,348.45,211.47,235.25,536.42,0.86
37893,91,987.60,308.43,240.04,392.31,0.89
37893,101,367.94,262.63,402.26,485.85,0.86
37893,109,346.92,210.70,235.57,538.18,0.85
37894,91,986.39,307.54,242.21,395.41,0.90
37894,101,365.97,261.45,401.28,483.87,0.84
37894,109,346.86,209.43,236.42,540.26,0.86
37895,91,986.27,306.89,242.31,394.67,0.89
37895,101,365.49,260.91,399.74,480.48,0.85
37895,109,343.78,209.08,241.55,553.79,0.86
37896,91,985.33,306.55,244.07,397.14,0.89
37896,101,366.70,260.86,394.87,471.89,0.86
37896,109,345.09,207.98,237.24,543.97,0.87
37897,91,984.24,305.88,245.28,398.61,0.89
37897,101,369.95,260.08,394.71,471.20,0.86
37897,109,346.41,208.14,234.86,538.15,0.87
37898,91,982.98,305.09,246.50,400.57,0.89
37898,101,378.50,259.03,394.79,474.87,0.86
37898,109,346.10,207.00,235.60,540.29,0.87
37899,91,983.24,304.92,244.56,396.73,0.90
37899,101,400.70,258.44,384.44,469.79,0.88
37899,109,348.49,206.81,232.22,531.05,0.89
37900,91,983.78,304.20,242.02,391.43,0.89
37900,101,417.37,256.35,378.33,472.00,0.87
37900,109,347.36,205.54,232.34,530.55,0.88
37901,91,982.01,302.61,244.99,396.14,0.89
37901,101,453.75,255.15,360.60,466.15,0.82
37901,109,346.30,204.86,230.87,527.03,0.89
37902,91,979.78,301.37,248.35,402.11,0.90
37902,101,468.99,254.28,354.22,470.22,0.81
37902,109,343.39,204.07,233.23,533.90,0.88
37903,91,979.26,300.14,248.08,402.03,0.90
37903,101,476.95,253.21,343.52,468.08,0.85
37903,109,345.24,203.47,230.06,525.70,0.88
37904,91,978.69,299.37,248.72,403.63,0.89
37904,101,490.57,252.62,333.12,467.06,0.87
37904,109,344.64,203.16,232.39,530.76,0.86
37905,91,978.58,299.22,247.86,402.76,0.90
37905,101,504.63,252.32,320.67,462.78,0.86
37905,109,342.75,202.51,235.75,539.46,0.87
37906,91,977.95,298.97,247.83,403.05,0.90
37906,101,514.47,253.14,307.69,457.16,0.86
37906,109,342.42,201.62,233.70,535.42,0.89
37907,91,977.52,297.90,248.21,404.14,0.89
37907,101,520.99,254.04,297.06,453.63,0.86
37907,109,342.01,200.41,232.98,534.74,0.90
37908,91,976.51,298.07,249.17,406.64,0.90
37908,101,525.20,255.07,288.59,453.04,0.88
37908,109,342.99,200.32,231.35,531.46,0.90
37909,91,976.54,297.72,248.74,406.66,0.90
37909,101,528.31,256.37,280.60,452.89,0.89
37909,109,342.50,199.53,232.17,533.69,0.90
37910,91,976.67,297.50,247.45,404.97,0.90
37910,101,534.72,257.43,269.41,445.61,0.90
37910,109,343.46,199.26,230.55,529.18,0.90
37911,91,976.87,297.21,246.69,404.07,0.90
37911,101,539.67,257.60,263.35,445.41,0.89
37911,109,343.58,199.07,230.89,529.37,0.90
37912,91,976.95,296.01,246.40,403.93,0.90
37912,101,543.75,257.67,255.64,440.92,0.89
37912,109,344.50,198.35,229.74,525.67,0.89
37913,91,976.06,295.35,248.15,407.66,0.90
37913,101,547.58,258.59,249.41,437.52,0.89
37913,109,345.10,197.43,229.28,523.17,0.90
37914,91,976.58,295.12,247.13,406.38,0.90
37914,101,550.72,260.06,246.12,438.81,0.89
37914,109,345.14,196.78,230.37,524.39,0.90
37915,91,977.02,294.39,246.26,405.19,0.91
37915,101,553.79,260.37,241.30,436.45,0.89
37915,109,344.65,195.99,231.36,525.43,0.90
37916,91,976.55,293.80,246.34,405.96,0.90
37916,101,556.24,260.37,237.13,434.86,0.89
37916,109,343.94,195.50,232.79,527.86,0.90
37917,91,976.91,293.05,245.30,404.56,0.90
37917,101,557.97,261.25,235.08,437.03,0.90
37917,109,343.60,194.67,233.35,528.13,0.90
37918,91,976.55,293.00,245.01,404.69,0.90
37918,101,560.21,261.46,232.97,438.47,0.89
37918,109,343.29,193.94,233.27,526.90,0.90
37919,91,976.47,292.79,244.82,404.95,0.90
37919,101,562.67,261.41,230.35,438.28,0.89
37919,109,343.45,194.02,232.67,524.32,0.90
37920,91,979.68,291.61,239.17,394.34,0.89
37920,101,565.22,261.94,227.73,437.24,0.89
37920,109,342.05,192.62,233.48,525.25,0.90
37921,91,978.51,291.19,240.91,397.07,0.89
37921,101,564.94,260.79,229.52,444.49,0.89
37921,109,341.57,191.23,234.93,527.86,0.89
37922,91,978.77,290.71,241.09,397.32,0.90
37922,101,567.49,260.24,228.10,444.24,0.90
37922,109,340.76,189.95,235.98,529.63,0.90
37923,91,979.02,290.00,239.96,395.09,0.90
37923,101,568.97,260.02,229.94,449.93,0.91
37923,109,338.86,189.16,239.12,537.31,0.90
37924,91,977.93,289.30,242.81,400.31,0.90
37924,101,571.91,260.05,229.76,449.75,0.91
37924,109,337.96,188.22,239.80,539.09,0.90
37925,91,978.36,288.51,241.33,397.95,0.89
37925,101,571.31,259.72,235.44,461.12,0.90
37925,109,337.64,187.57,239.68,539.17,0.90
37926,91,978.10,288.23,242.50,400.18,0.90
37926,101,574.27,259.27,236.14,461.29,0.90
37926,109,337.05,187.46,239.27,538.60,0.91
37927,91,977.93,287.92,243.09,401.24,0.89
37927,101,579.50,259.98,231.61,449.31,0.89
37927,109,337.46,187.45,237.30,534.35,0.91
37928,91,978.76,287.49,242.44,399.75,0.89
37928,101,582.52,258.91,231.24,445.11,0.89
37928,109,337.94,187.25,236.36,532.48,0.90
37929,91,979.58,287.35,241.16,396.95,0.88
37929,101,586.27,259.19,230.40,439.30,0.89
37929,109,337.41,186.31,237.03,534.45,0.91
37930,91,980.17,287.32,241.03,395.90,0.89
37930,101,588.91,259.07,229.89,434.67,0.90
37930,109,337.36,185.42,236.89,534.41,0.90
37931,91,978.80,287.77,244.16,401.33,0.89
37931,101,590.17,259.70,231.89,435.90,0.90
37931,109,337.85,185.77,236.39,533.27,0.91
37932,91,977.53,287.62,247.72,408.15,0.90
37932,101,592.22,260.38,231.09,431.93,0.90
37932,109,338.10,186.83,235.63,531.49,0.91
37933,91,978.05,287.25,246.17,405.74,0.89
37933,101,594.35,259.74,228.79,425.10,0.90
37933,109,338.82,186.35,234.58,528.59,0.91
37934,91,979.77,286.67,242.52,398.77,0.89
37934,101,597.89,260.06,223.13,410.54,0.89
37934,109,339.92,186.63,232.86,523.47,0.91
37935,91,979.96,287.02,242.06,397.56,0.89
37935,101,598.70,261.32,221.84,404.75,0.89
37935,109,340.08,187.09,232.84,522.13,0.91
37936,91,979.21,287.17,243.53,400.25,0.89
37936,101,598.01,261.77,223.90,406.40,0.90
37936,109,340.48,186.94,232.96,521.11,0.91
37937,91,978.90,287.46,244.11,401.49,0.89
37937,101,598.03,262.83,225.10,406.68,0.89
37937,109,339.93,186.89,234.52,523.45,0.91
37938,91,980.40,287.46,241.99,397.62,0.89
37938,101,597.16,264.68,227.19,409.03,0.90
37938,109,339.85,185.87,235.74,524.92,0.91
37939,91,981.20,286.35,240.74,394.80,0.89
37939,101,596.01,266.14,230.40,414.15,0.89
37939,109,338.95,185.05,238.06,529.06,0.91
37940,91,980.75,286.50,241.74,396.11,0.88
37940,101,594.37,268.45,233.04,418.37,0.90
37940,109,338.42,184.76,239.20,530.64,0.91
37941,91,979.38,286.57,243.63,399.29,0.89
37941,101,593.04,269.64,234.48,420.57,0.89
37941,109,337.78,184.54,240.94,533.56,0.91
37942,91,979.19,286.15,244.56,400.95,0.89
37942,101,591.87,269.39,235.38,421.64,0.90
37942,109,336.58,183.14,242.62,536.88,0.91
37943,91,979.46,286.11,244.24,400.13,0.88
37943,101,591.21,269.70,236.11,422.51,0.90
37943,109,337.18,183.62,242.03,534.90,0.91
37944,91,979.41,286.22,245.31,401.93,0.88
37944,101,590.71,269.24,235.93,421.62,0.89
37944,109,336.40,182.82,242.92,536.45,0.91
37945,91,979.62,286.04,245.25,401.49,0.88
37945,101,591.30,268.71,234.28,417.61,0.88
37945,109,336.47,183.09,242.96,536.01,0.91
37946,91,979.41,285.76,245.78,402.43,0.88
37946,101,594.19,268.48,228.27,404.46,0.89
37946,109,337.17,183.65,241.20,530.92,0.91
37947,91,979.07,286.33,245.61,402.10,0.88
37947,101,594.69,268.15,227.82,402.03,0.88
37947,109,336.91,183.21,242.47,532.78,0.90
37948,91,979.27,286.21,244.89,400.97,0.88
37948,101,592.68,267.90,232.93,410.98,0.89
37948,109,337.16,183.38,243.58,534.03,0.90
37949,91,979.84,286.17,244.51,400.09,0.88
37949,101,591.11,267.36,237.57,419.45,0.89
37949,109,336.35,183.57,244.92,536.61,0.90
37950,91,978.77,285.94,247.82,406.23,0.89
37950,101,589.52,267.04,241.28,426.34,0.89
37950,109,336.14,183.65,243.88,533.57,0.90
37951,91,979.47,286.30,246.86,404.75,0.88
37951,101,589.52,267.02,242.14,427.97,0.89
37951,109,335.82,183.57,244.40,534.30,0.90
37952,91,979.76,286.44,246.45,404.17,0.89
37952,101,588.72,267.23,243.35,430.54,0.89
37952,109,335.39,183.43,246.56,538.69,0.90
37953,91,981.14,286.05,244.63,400.81,0.89
37953,101,589.65,266.86,240.44,424.83,0.88
37953,109,335.91,183.39,246.00,536.78,0.90
37954,91,980.98,286.46,245.28,401.88,0.89
37954,101,586.52,267.28,244.48,433.21,0.90
37954,109,334.66,183.04,248.12,541.71,0.90
37955,91,981.41,286.51,244.54,400.38,0.89
37955,101,585.19,267.43,246.31,438.08,0.90
37955,109,333.79,182.36,249.84,546.32,0.90
37956,91,980.65,286.52,246.09,403.17,0.90
37956,101,586.44,267.04,242.37,431.48,0.89
37956,109,334.26,182.22,249.31,545.27,0.90
37957,91,981.27,286.75,244.86,400.88,0.89
37957,101,587.38,267.12,239.27,425.97,0.90
37957,109,334.35,182.51,249.29,545.37,0.90
37958,91,980.14,286.50,247.11,404.81,0.90
37958,101,588.72,267.25,235.23,417.94,0.90
37958,109,337.06,183.29,246.15,536.69,0.90
37959,91,979.25,286.30,248.86,408.17,0.90
37959,101,587.77,267.19,235.75,418.63,0.90
37959,109,336.60,184.60,247.03,537.73,0.90
37960,91,978.42,286.22,250.51,411.65,0.90
37960,101,587.39,266.72,236.89,420.70,0.89
37960,109,336.77,185.76,246.55,535.67,0.90
37961,91,979.48,286.75,248.38,408.40,0.89
37961,101,586.99,266.76,237.85,422.61,0.89
37961,109,337.03,185.75,246.08,533.55,0.90
37962,91,980.30,286.39,246.73,405.44,0.89
37962,101,588.03,266.67,235.85,418.55,0.89
37962,109,337.81,186.40,244.08,527.62,0.90
37963,91,980.15,286.59,247.02,406.21,0.90
37963,101,587.06,266.41,237.83,422.39,0.89
37963,109,337.55,186.75,245.43,529.78,0.90
37964,91,980.83,286.67,245.65,403.81,0.89
37964,101,588.72,266.31,233.42,414.04,0.89
37964,109,337.84,185.98,244.61,527.04,0.90
37965,91,980.86,286.81,245.58,403.68,0.89
37965,101,586.72,265.94,237.02,421.76,0.89
37965,109,337.41,185.12,246.26,530.18,0.90
37966,91,980.31,286.75,246.67,405.53,0.89
37966,101,588.09,265.92,233.47,415.64,0.90
37966,109,336.72,184.68,248.04,533.73,0.89
37967,91,981.48,287.17,245.22,402.67,0.89
37967,101,587.62,266.02,234.11,418.11,0.90
37967,109,337.24,185.19,246.57,529.96,0.90
37968,91,981.18,287.00,246.15,404.15,0.90
37968,101,586.50,266.18,235.36,422.51,0.90
37968,109,335.97,184.93,248.06,533.45,0.90
37969,91,981.54,286.82,245.55,402.59,0.89
37969,101,586.20,266.13,235.61,425.62,0.90
37969,109,334.84,185.61,248.58,535.33,0.90
37970,91,981.97,287.19,245.63,402.00,0.89
37970,101,585.86,265.78,235.29,427.56,0.90
37970,109,334.63,185.20,248.22,534.92,0.90
37971,91,981.39,287.45,247.14,403.91,0.89
37971,101,585.56,265.42,236.41,432.50,0.91
37971,109,335.12,185.49,247.51,533.42,0.90
37972,91,981.68,287.32,247.56,403.74,0.89
37972,101,585.42,265.18,236.66,435.78,0.91
37972,109,336.18,186.38,246.51,530.73,0.90
37973,91,980.46,286.82,251.27,409.70,0.89
37973,101,585.52,265.20,235.59,435.99,0.91
37973,109,336.36,186.82,245.57,528.27,0.90
37974,91,980.11,286.41,253.30,412.60,0.90
37974,101,584.61,264.99,237.11,441.57,0.91
37974,109,335.05,186.76,247.98,533.84,0.90
37975,91,980.80,286.03,254.21,413.46,0.90
37975,101,586.06,264.92,235.19,440.09,0.90
37975,109,334.68,187.40,248.75,535.72,0.90
37976,91,982.16,286.11,253.22,410.86,0.90
37976,101,588.14,264.78,232.33,436.46,0.90
37976,109,334.62,187.19,249.66,537.76,0.90
37977,91,982.45,285.92,253.26,410.06,0.90
37977,101,588.71,264.29,230.58,434.58,0.89
37977,109,334.98,187.55,248.79,535.85,0.90
37978,91,982.10,285.74,254.17,411.19,0.90
37978,101,589.67,263.55,229.76,434.85,0.89
37978,109,334.60,187.57,248.61,535.66,0.90
37979,91,981.90,285.79,253.73,410.16,0.90
37979,101,590.46,262.72,228.59,434.15,0.89
37979,109,335.25,187.79,246.51,530.90,0.90
37980,91,980.78,286.03,254.71,411.76,0.88
37980,101,590.20,261.19,228.39,435.09,0.90
37980,109,334.52,187.98,246.78,532.12,0.90
37981,91,979.68,286.13,255.55,413.24,0.88
37981,101,589.88,260.29,228.53,436.66,0.89
37981,109,334.12,188.04,247.14,533.48,0.90
37982,91,979.47,285.94,255.43,413.56,0.89
37982,101,589.66,259.41,228.79,438.23,0.90
37982,109,334.48,188.28,246.70,532.88,0.90
37983,91,981.18,286.65,250.91,405.75,0.89
37983,101,590.79,258.87,227.35,436.36,0.89
37983,109,336.48,188.15,244.61,527.52,0.89
37984,91,981.64,286.48,249.57,403.22,0.89
37984,101,592.08,259.02,225.08,432.61,0.89
37984,109,337.04,189.09,243.22,523.60,0.89
37985,91,981.69,286.07,248.42,401.05,0.89
37985,101,591.75,258.88,226.74,437.22,0.89
37985,109,336.35,188.88,244.15,525.41,0.90
37986,91,982.39,285.70,245.74,395.79,0.90
37986,101,592.49,259.06,226.31,437.39,0.89
37986,109,335.41,188.46,244.19,525.56,0.89
37987,91,981.36,285.56,247.31,398.34,0.89
37987,101,592.52,259.59,226.65,439.21,0.90
37987,109,335.36,188.41,244.05,525.08,0.90
37988,91,981.43,285.96,246.12,396.20,0.89
37988,101,593.62,259.80,225.69,437.66,0.90
37988,109,335.76,188.61,243.39,523.36,0.90
37989,91,981.15,286.00,246.30,396.44,0.89
37989,101,594.75,260.01,224.80,436.05,0.90
37989,109,335.74,188.46,243.18,522.96,0.90
37990,91,981.03,285.90,245.51,395.11,0.89
37990,101,595.06,260.98,224.68,435.43,0.90
37990,109,335.31,188.28,242.59,522.06,0.90
37991,91,981.84,285.53,243.51,391.62,0.90
37991,101,593.43,260.57,228.10,442.22,0.90
37991,109,334.49,187.66,243.71,524.98,0.90
37992,91,981.86,285.84,243.35,391.25,0.90
37992,101,593.60,261.64,229.57,444.43,0.90
37992,109,335.75,187.64,243.23,523.65,0.90
37993,91,981.28,285.85,244.49,393.28,0.90
37993,101,592.41,261.27,231.52,447.35,0.90
37993,109,335.61,186.97,243.07,523.39,0.90
37994,91,980.97,286.07,245.11,394.52,0.90
37994,101,592.37,261.80,232.76,448.64,0.90
37994,109,335.61,186.83,243.68,524.98,0.90
37995,91,980.18,285.38,247.60,399.37,0.89
37995,101,592.13,262.00,233.64,449.09,0.90
37995,109,336.39,186.22,244.14,526.14,0.90
37996,91,981.41,285.34,244.61,394.33,0.90
37996,101,591.67,262.51,233.60,447.88,0.90
37996,109,336.44,185.77,244.36,526.81,0.90
37997,91,980.84,284.99,246.45,398.11,0.89
37997,101,592.17,262.82,233.10,445.93,0.90
37997,109,336.63,185.72,244.10,526.51,0.90
37998,91,981.50,284.64,244.51,395.08,0.90
37998,101,592.84,263.26,231.03,440.37,0.90
37998,109,337.08,185.26,243.68,525.06,0.90
37999,91,982.36,284.40,243.45,393.37,0.90
37999,101,593.62,263.54,230.09,437.24,0.90
37999,109,337.37,184.88,244.62,526.96,0.90
38000,91,980.76,283.65,246.02,398.34,0.89
38000,101,593.60,262.85,229.46,434.62,0.90
38000,109,335.59,183.62,246.51,531.47,0.89
38001,91,981.00,283.26,246.18,399.20,0.88
38001,101,595.00,263.15,227.05,428.17,0.90
38001,109,336.59,184.05,245.64,529.61,0.90
38002,91,981.45,282.34,245.54,398.31,0.89
38002,101,593.50,262.13,230.43,434.10,0.89
38002,109,335.70,183.44,246.96,533.23,0.90
38003,91,981.77,280.88,244.99,397.74,0.89
38003,101,592.37,261.19,232.58,438.22,0.90
38003,109,335.76,182.45,246.66,533.58,0.90
38004,91,982.50,280.46,243.56,395.40,0.89
38004,101,591.39,259.62,233.84,440.57,0.90
38004,109,335.18,181.75,246.42,534.47,0.90
38005,91,984.16,280.43,240.27,389.27,0.90
38005,101,591.22,256.91,234.57,442.25,0.90
38005,109,336.92,181.05,244.16,529.88,0.90
38006,91,982.58,279.76,243.44,394.83,0.90
38006,101,587.91,253.89,239.12,452.88,0.90
38006,109,336.65,180.47,244.29,531.14,0.90
38007,91,981.97,278.97,244.65,397.47,0.90
38007,101,587.11,250.35,239.70,456.20,0.90
38007,109,338.57,180.15,242.51,527.26,0.89
38008,91,979.97,278.35,247.77,403.70,0.90
38008,101,585.18,247.25,241.63,462.72,0.90
38008,109,337.62,179.16,244.30,532.04,0.89
38009,91,979.79,277.69,248.67,406.49,0.89
38009,101,584.68,243.35,243.46,469.67,0.90
38009,109,339.00,179.25,242.83,528.94,0.89
38010,91,983.27,276.35,241.04,393.11,0.90
38010,101,583.87,238.83,244.52,475.33,0.91
38010,109,340.31,178.63,240.23,522.62,0.90
38011,91,983.60,276.08,240.13,391.30,0.90
38011,101,583.72,235.17,243.96,477.61,0.91
38011,109,341.07,178.19,240.51,522.70,0.90
38012,91,983.92,274.66,238.50,387.96,0.90
38012,101,582.01,231.07,243.07,478.93,0.91
38012,109,340.25,177.26,241.46,524.88,0.89
38013,91,982.21,273.81,240.65,391.79,0.90
38013,101,582.67,230.48,239.68,474.45,0.91
38013,109,341.42,177.71,241.09,523.61,0.90
38014,91,982.05,272.85,239.62,389.67,0.90
38014,101,580.97,227.11,238.77,474.97,0.91
38014,109,341.25,176.89,240.37,521.02,0.90
38015,91,980.93,272.74,241.37,392.92,0.91
38015,101,580.27,224.92,237.46,474.32,0.91
38015,109,342.59,176.83,238.59,516.26,0.90
38016,91,980.69,271.94,240.79,392.03,0.91
38016,101,579.15,225.62,236.95,475.22,0.91
38016,109,341.59,176.15,240.92,521.00,0.90
38017,91,980.00,271.77,241.78,394.27,0.91
38017,101,581.04,230.52,231.30,464.28,0.91
38017,109,342.88,175.79,239.36,516.89,0.90
38018,91,979.97,270.62,241.71,394.68,0.91
38018,101,579.40,231.81,230.55,463.41,0.91
38018,109,342.81,175.01,239.41,516.70,0.90
38019,91,979.42,270.10,243.67,399.18,0.91
38019,101,578.07,231.65,232.45,468.22,0.91
38019,109,343.16,174.06,241.01,520.46,0.89
38020,91,980.73,269.81,241.39,395.65,0.90
38020,101,580.04,231.29,234.74,470.80,0.89
38020,109,343.02,172.72,242.03,522.90,0.89
38021,91,980.93,269.06,241.14,395.62,0.90
38021,101,587.55,230.18,236.15,467.42,0.89
38021,109,343.58,171.23,242.05,523.05,0.89
38022,91,980.25,268.36,240.78,395.61,0.90
38022,101,591.92,229.23,240.84,468.44,0.89
38022,109,342.19,169.35,243.91,528.01,0.89
38023,91,980.93,266.66,238.79,392.36,0.91
38023,101,597.25,228.02,244.08,464.14,0.89
38023,109,341.84,167.34,245.56,532.54,0.89
38024,91,982.23,265.71,235.05,385.43,0.90
38024,101,600.85,226.36,249.21,461.71,0.88
38024,109,341.12,166.94,245.56,533.46,0.89
38025,91,980.13,264.38,239.75,393.52,0.90
38025,101,603.86,224.76,254.83,459.79,0.87
38025,109,341.89,165.49,244.80,532.44,0.89
38026,91,980.47,263.35,240.16,393.97,0.90
38026,101,606.29,223.08,264.90,464.46,0.86
38026,109,341.99,162.64,244.44,532.57,0.89
38027,91,979.64,262.88,243.13,399.16,0.90
38027,101,609.77,218.82,279.57,475.23,0.85
38027,109,342.39,160.04,245.33,535.48,0.89
38028,91,980.59,261.85,242.62,398.44,0.90
38028,101,605.10,215.48,294.88,489.89,0.86
38028,109,341.42,157.32,248.79,545.00,0.89
38029,91,981.15,261.26,242.03,397.48,0.90
38029,101,599.91,211.18,302.00,492.36,0.87
38029,109,342.90,156.34,246.84,541.49,0.89
38030,91,981.80,260.74,240.93,395.42,0.89
38030,101,593.89,206.71,309.78,497.85,0.87
38030,109,342.93,156.03,246.68,542.28,0.88
38031,91,981.68,259.90,240.35,394.19,0.90
38031,101,588.24,203.64,316.58,503.04,0.87
38031,109,342.26,155.41,249.31,550.21,0.88
38032,91,980.90,259.40,240.69,394.62,0.90
38032,101,586.39,206.18,313.96,492.90,0.86
38032,109,343.23,154.44,247.83,548.18,0.89
38033,91,979.40,258.01,243.25,399.35,0.90
38033,101,585.60,210.62,303.74,470.32,0.86
38033,109,343.57,153.67,246.86,547.32,0.88
38034,91,980.34,256.51,241.20,395.69,0.91
38034,101,579.58,213.86,299.57,460.66,0.88
38034,109,343.23,152.43,245.62,546.15,0.89
38035,91,980.05,256.54,241.72,396.62,0.91
38035,101,573.18,214.86,296.47,454.90,0.88
38035,109,344.45,151.44,244.23,544.00,0.88
38036,91,978.82,254.46,244.16,401.31,0.90
38036,101,562.49,213.33,295.05,455.89,0.89
38036,109,344.47,150.67,243.23,542.70,0.88
38037,91,978.48,253.70,244.84,403.07,0.90
38037,101,552.54,212.67,289.99,455.10,0.87
38037,109,345.03,149.42,243.53,544.53,0.88
